date,gross_return,turnover,transaction_cost,strategy_return,equity_curve,equal_weight_universe,sp500,net_return,gross_return_cumulative_return,gross_return_drawdown,strategy_return_cumulative_return,strategy_return_drawdown,equal_weight_universe_cumulative_return,equal_weight_universe_drawdown,sp500_cumulative_return,sp500_drawdown,net_return_cumulative_return,net_return_drawdown
2021-04-30,0.0,0.0,0.0,0.0,1.0,,0.05242532134755851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05242532134755851,0.0,0.0,0.0
2021-05-31,0.0,1.0,0.001,-0.001,0.999,0.022264318820455063,0.00548648867060697,-0.001,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,0.022264318820454987,0.0,0.05819944094979168,0.0,-0.0010000000000000009,-0.0010000000000000009
2021-06-30,0.0015234510293525296,1.3333333333333335,0.0013333333333333335,0.00019011769601919612,0.9991899275783233,-0.0010494055497180176,0.022214009565834747,0.00019011769601919612,0.001523451029352474,0.0,-0.0008100724216767441,-0.0008100724216767441,0.02119154897100617,-0.0010494055497179966,0.08170629345361125,0.0,-0.0008100724216767441,-0.0008100724216767441
2021-07-31,0.00856207418336288,1.2666666666666668,0.0012666666666666668,0.007295407516696213,1.0064794252865854,0.002456071766773787,0.02274805482838871,0.007295407516696213,0.010098569113443423,0.0,0.006479425286585405,0.0,0.023699668702901855,0.0,0.10631300752530715,0.0,0.006479425286585405,0.0
2021-08-31,0.0372067544065777,1.0,0.001,0.036206754406577696,1.0429207786532102,0.02522426937650569,0.028990416255438634,0.036206754406577696,0.04768105850088289,0.0,0.0429207786532102,0.0,0.04952174490690342,0.0,0.13838548212227209,0.0,0.0429207786532102,0.0
2021-09-30,-0.03596763143692283,1.5333333333333339,0.0015333333333333338,-0.03750096477025616,1.003810243274768,-0.03494354677828695,-0.047569168801901096,-0.03750096477025616,0.009998452325277851,-0.03596763143692294,0.003810243274767977,-0.03750096477025622,0.012847732718919813,-0.034943546778286816,0.08423343096156422,-0.047569168801901096,0.003810243274767977,-0.03750096477025622
2021-10-31,0.0353352664999632,1.466666666666667,0.0014666666666666671,0.033868599833296535,1.0378078907128052,0.055878567718704406,0.0691438364006065,0.033868599833296535,0.0456870168027419,-0.0019032907791558529,0.037807890712805214,-0.004902470106125989,0.06944421334039008,0.0,0.15920148993203886,0.0,0.037807890712805214,-0.004902470106125989
2021-11-30,-0.012433268225772415,1.2666666666666668,0.0012666666666666668,-0.013699934892439081,1.0235899901791803,-0.014626602245517005,-0.008333706184746159,-0.013699934892439081,0.03268570964262563,-0.01431289488015941,0.023589990179180287,-0.018535241477299014,0.05380187820809024,-0.01462660224551715,0.1495410453060253,-0.008333706184746159,0.023589990179180287,-0.018535241477299014
2021-12-31,0.04147634415412747,1.6000000000000005,0.0016000000000000005,0.039876344154127476,1.0644070169002853,0.05180984377251588,0.04361291346206486,0.039876344154127476,0.07551773753881252,0.0,0.06440701690028527,0.0,0.10839918888523514,0.0,0.19967587943604848,0.0,0.06440701690028527,0.0
2022-01-31,-0.002066776621138228,1.4000000000000001,0.0014000000000000002,-0.003466776621138228,1.06071695553872,-0.023855291556746757,-0.052585165027393854,-0.003466776621138228,0.07329488262324779,-0.0020667766211383,0.06071695553871992,-0.0034667766211381457,0.0819580030731164,-0.023855291556746594,0.13659072533651995,-0.052585165027393854,0.06071695553871992,-0.0034667766211381457
2022-02-28,0.023966094542565184,0.9333333333333333,0.0009333333333333333,0.02303276120923185,1.0851481958862266,-0.012154126274699263,-0.031360491945908286,0.02303276120923185,0.09901756925224814,0.0,0.08514819588622657,0.0,0.0688077488798442,-0.0357194776055455,0.10094668104881,-0.08229656032898636,0.08514819588622657,0.0
2022-03-31,0.03444603078775665,1.4000000000000001,0.0014000000000000002,0.03304603078775665,1.1210080365767614,0.01687087715291715,0.03577328837154625,0.03304603078775665,0.13687436227899652,0.0,0.1210080365767614,0.0,0.08683947311128204,-0.019451219371277806,0.1403311641516658,-0.049467290542075326,0.1210080365767614,0.0
2022-04-30,-0.05268245009833139,1.7333333333333332,0.0017333333333333333,-0.05441578343166473,1.0600075060332446,-0.043465561224154625,-0.08795671180434306,-0.05441578343166473,0.07698103542016099,-0.05268245009833139,0.06000750603324456,-0.054415783431664866,0.03959938545193564,-0.062071322428965736,0.04003138458486677,-0.13307302212846728,0.06000750603324456,-0.054415783431664866
2022-05-31,0.0060991935548534645,1.2666666666666668,0.0012666666666666668,0.004832526888186798,1.06513002080783,0.014301960598561581,5.317770464463578e-05,0.004832526888186798,0.08354975121009511,-0.046904577003571424,0.06513002080783004,-0.04984622228005331,0.05446769490095793,-0.04865710343808394,0.0400866910666573,-0.13302692094168966,0.06513002080783004,-0.04984622228005331
2022-06-30,-0.09347165182895671,1.466666666666667,0.0014666666666666671,-0.09493831849562338,0.9640083676531263,-0.09718708496350713,-0.08391999993382682,-0.09493831849562338,-0.017731433874367486,-0.13599198054166584,-0.03599163234687375,-0.1400522242490494,-0.048012946554655045,-0.1411153463556759,-0.047197383978830776,-0.2057833016788927,-0.03599163234687375,-0.1400522242490494
2022-07-31,0.04542339697409853,1.6666666666666672,0.0016666666666666672,0.04375673030743186,1.0061902218106316,0.08176183729165944,0.09111639173021002,0.04375673030743186,0.026886541139935716,-0.0967458012850052,0.006190221810631558,-0.10242372134703925,0.02982326401290969,-0.07089135905210531,0.039618552424123044,-0.13341714187599252,0.006190221810631558,-0.10242372134703925
2022-08-31,-0.04060597138874208,1.466666666666667,0.0014666666666666671,-0.04207263805540874,0.9638571447935015,-0.041962708579119996,-0.04244012827299837,-0.04207263805540874,-0.014811184369076913,-0.13342331543478747,-0.036142855206498514,-0.14018712324592597,-0.013390909502862147,-0.109879274190544,-0.004502992295745578,-0.17019502953395693,-0.036142855206498514,-0.14018712324592597
2022-09-30,-0.06537777492781897,1.5333333333333339,0.0015333333333333338,-0.0669111082611523,0.8993643950299384,-0.07616704446293233,-0.09339567201327437,-0.0669111082611523,-0.07922063701879989,-0.19007817087598744,-0.10063560497006163,-0.19771815572675056,-0.08853800796629085,-0.17767713909065042,-0.09747810431748816,-0.24769522239058828,-0.10063560497006163,-0.19771815572675056
2022-10-31,0.05442687226325088,1.7333333333333332,0.0017333333333333333,0.052693538929917544,0.9467550877916301,0.07878062771938361,0.0798634138370089,0.052693538929917544,-0.029105496247184615,-0.14599665893903635,-0.05324491220836991,-0.15544308613277213,-0.01673246009151541,-0.11289402792021241,-0.025399624665633946,-0.18761359460480898,-0.05324491220836991,-0.15544308613277213
2022-11-30,0.07176726407693396,1.5333333333333339,0.0015333333333333338,0.07023393074360063,1.0132494190587389,0.09118897754932227,0.053752893352493114,0.07023393074360063,0.040572945994487464,-0.08470717563853025,0.013249419058738887,-0.09612653433519225,0.07293070153017656,-0.031999741348359145,0.02698796537101389,-0.14394547479458608,0.013249419058738887,-0.09612653433519225
2022-12-31,-0.022584631773429897,1.0,0.001,-0.023584631773429898,0.9893523046155969,-0.042491032624547426,-0.05897147407473047,-0.023584631773429898,0.017071989175808655,-0.1053787270415969,-0.010647695384403133,-0.11744405719267059,0.027340768087579237,-0.07313107191929635,-0.033575028803923046,-0.1944282720342928,-0.010647695384403133,-0.11744405719267059
2023-01-31,0.0479076593593689,1.6000000000000005,0.0016000000000000005,0.046307659359368904,1.0351668941241425,0.08606927255625306,0.0617528578346791,0.046307659359368904,0.06579752757719892,-0.06251951584106075,0.035166894124142534,-0.07657495722756213,0.11576324066425947,0.0,0.026104475050232168,-0.14468191564158972,0.035166894124142534,-0.07657495722756213
2023-02-28,-0.01312574412096295,1.4000000000000001,0.0014000000000000002,-0.01452574412096295,1.0201303246976032,-0.014452036600570256,-0.02611249393181858,-0.01452574412096295,0.05180814194546568,-0.07482464479452744,0.02013032469760323,-0.08998839311376383,0.09963818947260861,-0.014452036600570373,-0.0006896718279288949,-0.16701640392917338,0.02013032469760323,-0.08998839311376383
2023-03-31,-0.002079208257467674,1.6000000000000005,0.0016000000000000005,-0.0036792082574676746,1.0163770527832825,-0.014084156940064674,0.03505161257710898,-0.0036792082574676746,0.04962121377146089,-0.07674827703267628,0.016377052783282497,-0.09333651533221121,0.0841507126347878,-0.028332648789049064,0.0343377666394622,-0.13781898563661166,0.016377052783282497,-0.09333651533221121
2023-04-30,0.006612286740037155,1.2666666666666668,0.0012666666666666668,0.005345620073370488,1.021810218358754,0.010222792332136427,0.014642341662481018,0.005345620073370488,0.05656161020534367,-0.07064347190718301,0.021810218358754074,-0.08848983680877898,0.09523376022679098,-0.01839949524170237,0.04948289361300473,-0.12519463664939856,0.021810218358754074,-0.08848983680877898
2023-05-31,-0.028001008960143705,1.4000000000000001,0.0014000000000000002,-0.029401008960143707,0.9917679669732219,-0.02575975015194108,0.002482347368192972,-0.029401008960143707,0.026976819091039994,-0.09666639237747798,-0.008232033026778107,-0.11528915528402617,0.06702081220537792,-0.04368527899329533,0.052088074711928556,-0.12302306585800404,-0.008232033026778107,-0.11528915528402617
2023-06-30,0.035410316267498396,1.466666666666667,0.0014666666666666671,0.03394364960083173,1.0254321913294902,0.04612418260941317,0.06472746490423464,0.03394364960083173,0.06334239305444322,-0.06467906363650411,0.02543219132949015,-0.0852588403729313,0.1162362749955832,0.0,0.12018706864400874,-0.06625857213150466,0.02543219132949015,-0.0852588403729313
2023-07-31,0.02199296346127726,1.6000000000000005,0.0016000000000000005,0.02039296346127726,1.0463437925392898,0.03216854216456122,0.031138932355010862,0.02039296346127726,0.0867284434517166,-0.044108584458494304,0.046343792539289774,-0.0666045573281302,0.15214396867339142,0.0,0.15506849799947253,-0.03718286097203627,0.046343792539289774,-0.0666045573281302
2023-08-31,-0.032691881742430734,1.6666666666666672,0.0016666666666666672,-0.034358548409097404,1.01039293869077,-0.03366600291048773,-0.017716390070854016,-0.034358548409097404,0.05120124569225726,-0.07535847357398184,0.01039293869076996,-0.09867466983000261,0.11335588647073225,-0.0336660029104876,0.13460485393035837,-0.05424050497395938,0.01039293869076996,-0.09867466983000261
2023-09-30,-0.019035687883822205,1.3333333333333335,0.0013333333333333335,-0.020369021217155538,0.9898122234849135,-0.02697619053084879,-0.048719367465624885,-0.020369021217155538,0.031190906876174207,-0.09295966107544862,-0.01018777651508651,-0.1170337846037951,0.08332178594865569,-0.059734012932410985,0.07932762312344366,-0.10031730934623684,-0.01018777651508651,-0.1170337846037951
2023-10-31,-0.035498819551509825,1.466666666666667,0.0014666666666666671,-0.03696548621817649,0.9532233333790993,-0.04682305745397698,-0.02197968873798295,-0.03696548621817649,-0.00541515305018081,-0.1251585223928715,-0.04677666662090074,-0.14967306007013892,0.032597347724036885,-0.10376014126689703,0.055604337920883484,-0.12009205484975749,-0.04677666662090074,-0.14967306007013892
2023-11-30,0.07944396266392648,1.2666666666666668,0.0012666666666666668,0.07817729599725981,1.0277437560641718,0.07914492566952398,0.08917926878197013,0.07817729599725981,0.07359860839700771,-0.05565764870899648,0.027743756064171787,-0.08319679919279799,0.11432218805620353,-0.032827304265400814,0.1497423608997437,-0.04162250770581288,0.027743756064171787,-0.08319679919279799
2023-12-31,0.04290424651509633,1.466666666666667,0.0014666666666666671,0.04143757984842966,1.0703309700198058,0.06361243756593893,0.04422923115636013,0.04143757984842966,0.11966054774993728,-0.015141351674561654,0.07033097001980582,-0.045206693354053806,0.18520693867226945,0.0,0.20059458155023768,0.0,0.07033097001980582,-0.045206693354053806
2024-01-31,-0.007597613032962816,1.4000000000000001,0.0014000000000000002,-0.008997613032962816,1.060700546134372,-0.012622014804998543,0.015895707598991615,-0.008997613032962816,0.11115380017985799,-0.0226239265767052,0.060700546134371924,-0.053797554053717,0.1702472391453611,-0.012622014804998472,0.21967888196349405,0.0,0.060700546134371924,-0.053797554053717
2024-02-29,0.048251788881850326,1.0666666666666669,0.001066666666666667,0.04718512221518366,1.1107498310374342,0.03521049431276068,0.05172064062372317,0.04718512221518366,0.1647689587614023,0.0,0.11074983103743419,-0.009150876001436048,0.21145222290381271,0.0,0.2827614550938724,0.0,0.11074983103743419,-0.009150876001436048
2024-03-31,0.04239309222215544,1.5333333333333339,0.0015333333333333338,0.04085975888882211,1.1561348013194237,0.05596138123273653,0.031018779915342964,0.04085975888882211,0.21414711664767827,0.0,0.1561348013194237,0.0,0.27924676259497905,0.0,0.3225511503533143,0.0,0.1561348013194237,0.0
2024-04-30,0.0025623886192317064,1.2666666666666668,0.0012666666666666668,0.0012957219525650395,1.1576328305616177,-0.017353912596316915,-0.04161507173789869,0.0012957219525650395,0.21725823340144923,0.0,0.1576328305616177,0.0,0.2570468260877845,-0.0173539125963168,0.2675130893543207,-0.04161507173789869,0.1576328305616177,0.0
2024-05-31,0.06586076739554542,1.1333333333333337,0.0011333333333333338,0.06472743406221208,1.2325634332700468,0.046811486741860496,0.0480211901511991,0.06472743406221208,0.29742779477181447,0.0,0.2325634332700468,0.0,0.31589105692109065,0.0,0.3283805764373384,0.0,0.2325634332700468,0.0
2024-06-30,-0.015758451092168897,1.466666666666667,0.0014666666666666671,-0.017225117758835565,1.2113323829867355,-0.008252270397016058,0.03466980128308328,-0.017225117758835565,0.27698234232228236,-0.01575845109216889,0.2113323829867355,-0.017225117758835617,0.3050319681063627,-0.008252270397015926,0.3744352670507285,0.0,0.2113323829867355,-0.017225117758835617
2024-07-31,0.03346262892428641,1.5333333333333339,0.0015333333333333338,0.03192929559095308,1.2500093727020127,0.025840869191051028,0.011321316887868749,0.03192929559095308,0.3197135285862789,0.0,0.25000937270201273,0.0,0.3387551284843391,0.0,0.3899956842508723,0.0,0.25000937270201273,0.0
2024-08-31,0.02606387939914213,1.3333333333333335,0.0013333333333333335,0.0247305460658088,1.2809227870763125,0.014173315931631687,0.022834706936630367,0.0247305460658088,0.354110382836768,0.0,0.28092278707631246,0.0,0.3577297278754399,0.0,0.42173582834392187,0.0,0.28092278707631246,0.0
2024-09-30,0.00759756682567971,1.466666666666667,0.0014666666666666671,0.006130900159013043,1.288775996795282,0.020990567034944924,0.020196884090601275,0.006130900159013043,0.3643983269597173,0.0,0.2887759967952821,0.0,0.38622924474374676,0.0,0.45045046207643913,0.0,0.2887759967952821,0.0
2024-10-31,0.005359747576435474,1.2666666666666668,0.0012666666666666668,0.004093080909768807,1.2940510612247331,-0.010699181489317056,-0.009896743303151712,0.004093080909768807,0.37171115758593243,0.0,0.2940510612247331,0.0,0.3713977264684345,-0.010699181489317033,0.4360957261793308,-0.009896743303151712,0.2940510612247331,0.0
2024-11-30,0.05173976877232198,1.1333333333333337,0.0011333333333333338,0.05060643543898865,1.3595383727093573,0.04594860934868618,0.057301295482098835,0.05060643543898865,0.4426831757018428,0.0,0.3595383727093573,0.0,0.434411544863609,0.0,0.5183858717257119,0.0,0.3595383727093573,0.0
2024-12-31,-0.03854465688897818,1.6000000000000005,0.0016000000000000005,-0.04014465688897818,1.3049601712095404,-0.03257522495552381,-0.02499013704848363,-0.04014465688897818,0.38707544769491387,-0.038544656888978124,0.30496017120954044,-0.04014465688897817,0.3876852661108765,-0.032575224955523785,0.480441200698805,-0.02499013704848363,0.30496017120954044,-0.04014465688897817
2025-01-31,0.051009010872904326,1.3333333333333335,0.0013333333333333335,0.04967567753957099,1.369784951876529,0.04739361725940668,0.0270163042404441,0.04967567753957099,0.45782879428792245,0.0,0.36978495187652904,0.0,0.45345269048945336,0.0,0.5204372505869723,0.0,0.36978495187652904,0.0
2025-02-28,0.00793177220114544,1.5333333333333339,0.0015333333333333338,0.006398438867812107,1.3785494371531601,0.005918269081934376,-0.014242092699825126,0.006398438867812107,0.46939196019248475,0.0,0.37854943715316014,0.0,0.4620546146096314,0.0,0.4987830423198454,-0.014242092699825126,0.37854943715316014,0.0
2025-03-31,-0.0030114932732656554,1.2666666666666668,0.0012666666666666668,-0.004278159939932322,1.3726517821759152,-0.043982791058460986,-0.05754469768137538,-0.004278159939932322,0.46496689618857445,-0.003011493273265664,0.3726517821759152,-0.004278159939932302,0.39774937197919713,-0.043982791058461035,0.4125360252595778,-0.07096723346243905,0.3726517821759152,-0.004278159939932302
2025-04-30,0.009396667868045145,1.2,0.0012,0.008196667868045146,1.3839029529328915,-0.00925014498869285,-0.007624943346289825,0.008196667868045146,0.4787327035497393,0.0,0.38390295293289145,0.0,0.38481998763053515,-0.05282608885285578,0.40176551809238004,-0.07805105567413484,0.38390295293289145,0.0
2025-05-31,0.06061486708690858,1.4000000000000001,0.0014000000000000002,0.05921486708690858,1.465850582351993,0.07804835400631119,0.06152382614078289,0.05921486708690858,0.5683658898324719,0.0,0.46585058235199295,0.0,0.49290290826013883,0.0,0.48800749611764016,-0.021329229112751924,0.46585058235199295,0.0
2025-06-30,0.04717245590085688,1.3333333333333335,0.0013333333333333335,0.045839122567523545,1.533043886862102,0.060747420629339875,0.049606839467715824,0.045839122567523545,0.6423495606070022,0.0,0.5330438868621019,0.0,0.5835929091869823,0.0,0.5618228451043057,0.0,0.5330438868621019,0.0
2025-07-31,0.03340232577291856,1.6000000000000005,0.0016000000000000005,0.03180232577291856,1.5817982479762718,0.04784581427317377,0.0216665625306407,0.03180232577291856,0.6972078556634069,0.0,0.5817982479762718,0.0,0.6593612014042574,0.0,0.5956621774395412,0.0,0.5817982479762718,0.0
2025-08-31,0.012822599671050015,1.3333333333333335,0.0013333333333333335,0.01148926633771668,1.5999719493398048,0.04197146857292768,0.019066444295036122,0.01148926633771668,0.71897047255514,0.0,0.5999719493398048,0.0,0.7290070279201317,0.0,0.6260857814593883,0.0,0.5999719493398048,0.0
2025-09-30,0.07250153730736283,1.3333333333333335,0.0013333333333333335,0.0711682039740295,1.7138390793831457,0.06576218962052102,0.035323687218701494,0.0711682039740295,0.8435984744013514,0.0,0.7138390793831457,0.0,0.8427103159454288,0.0,0.6835251269944376,0.0,0.7138390793831457,0.0
2025-10-31,0.03784236804065715,1.6666666666666672,0.0016666666666666672,0.03617570137399048,1.7758384101219853,0.050191521549783145,0.0226868719049238,0.03617570137399048,0.9133646063888414,0.0,0.7758384101219853,0.0,0.9351987504782115,0.0,0.721719045899281,0.0,0.7758384101219853,0.0
2025-11-30,0.029155522421129818,1.466666666666667,0.0014666666666666671,0.02768885575446315,1.8250093437030883,0.04916546281783911,0.0012996181666717899,0.02768885575446315,0.9691497510702074,0.0,0.8250093437030883,0.0,1.0303436926899767,0.0,0.7239566232492365,0.0,0.8250093437030883,0.0
2025-12-31,0.013851550718939846,1.5333333333333339,0.0015333333333333338,0.012318217385606511,1.8474902055295859,0.021535201730976353,-0.0005241344225139777,0.012318217385606511,0.9964255287203441,0.0,0.8474902055295859,0.0,1.0740675536952708,0.0,0.7230530382400706,-0.0005241344225139777,0.8474902055295859,0.0
2026-01-31,0.08460248664848972,1.466666666666667,0.0014666666666666671,0.08313581998182305,2.001082818674675,0.06504361180694879,0.013662958900920286,0.08313581998182305,1.1653280928586112,0.0,1.001082818674675,0.0,1.2089723985192142,0.0,0.7465950410856506,0.0,1.001082818674675,0.0
2026-02-28,0.054314560363753546,1.466666666666667,0.0014666666666666671,0.05284789369708688,2.106835830755061,0.07323046045766547,-0.008668344740704326,0.05284789369708688,1.2829369362655116,0.0,1.106835830755061,0.0,1.37073646440105,0.0,0.7314549531471155,-0.008668344740704326,1.106835830755061,0.0
2026-03-31,-0.046379340696855204,1.6666666666666672,0.0016666666666666672,-0.048046007363521874,2.0056107809168715,-0.03671455469210067,-0.050932690968577,-0.048046007363521874,1.1770558263090187,-0.04637934069685512,1.0056107809168715,-0.048046007363521936,1.28369593081824,-0.03671455469210072,0.6432672930924614,-0.05915953358539394,1.0056107809168715,-0.048046007363521936
2026-04-30,0.05926569842646991,1.2,0.0012,0.05806569842646991,2.1220679716824673,0.07699005004348106,0.07573388368298972,0.05806569842646991,1.3060805603686383,0.0,1.1220679716824673,0.0,1.4595177948160303,0.0,0.7677183071275873,0.0,1.1220679716824673,0.0
